,file,4Cihan,2Asli,3Cihan,1Asli,5Ozan,fullAgree,fullAgree_score,majority_score
834,69_mel2_ref1755742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
835,55_mel1_ref204060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
836,65_mel1_ref1500752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
837,57_mel1_ref109659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
838,55_mel2_ref315260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
839,58_mel1_ref112160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
840,510_mel1_ref123758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
841,52_mel2_ref132685.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
842,510_mel2_ref323558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
843,51_mel2_ref198859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
846,69_mel1_ref1445742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
847,51_mel1_ref151259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
848,54_mel2_ref137160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
849,61_mel1_ref3878742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
851,51_mel2_ref354160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
852,510_mel1_ref209558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
854,610_mel1_ref1923742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
855,63_mel2_ref3582742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
856,67_mel1_ref1198742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
857,52_mel1_ref341060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
858,66_mel2_ref3238752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
859,57_mel2_ref115160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
861,63_mel2_ref1924742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
862,63_mel1_ref3382742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
863,51_mel2_ref313495.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
864,52_mel2_ref276160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
865,52_mel2_ref364685.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
867,58_mel2_ref351060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
868,58_mel1_ref297859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
869,57_mel2_ref238559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
872,65_mel1_ref2065742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
873,57_mel2_ref277658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
874,66_mel1_ref1728732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
875,63_mel2_ref2495742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
877,68_mel1_ref2565742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
880,69_mel1_ref1473742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
881,55_mel2_ref314958.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
882,510_mel1_ref123558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
884,510_mel1_ref231559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
885,55_mel2_ref127558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
886,62_mel1_ref3389742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
887,67_mel2_ref2428732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
888,63_mel1_ref3106742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
889,68_mel2_ref3637742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
890,64_mel1_ref2790752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
891,62_mel2_ref3144742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
892,57_mel2_ref304259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
893,68_mel1_ref2651742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
894,56_mel1_ref255559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
895,61_mel2_ref2920762.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
896,64_mel2_ref3985742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
897,55_mel2_ref131759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
898,54_mel2_ref228658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
899,67_mel1_ref2559742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
900,52_mel1_ref294260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
901,61_mel2_ref1920762.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
903,57_mel2_ref151859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
904,54_mel1_ref173160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
905,510_mel2_ref112658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
906,63_mel1_ref2158742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
907,63_mel1_ref1495742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
909,58_mel2_ref230060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
910,610_mel2_ref1915742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
911,53_mel2_ref116160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
913,58_mel2_ref183859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
914,63_mel2_ref3718742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
915,610_mel1_ref2923742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
916,57_mel2_ref132695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
917,65_mel1_ref1113742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
918,69_mel2_ref1287742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
919,63_mel1_ref1918752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
920,55_mel1_ref103959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
922,52_mel2_ref121160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
924,63_mel1_ref2495742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
925,67_mel2_ref2374742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
926,64_mel2_ref1978742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
928,54_mel1_ref228658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
929,56_mel1_ref262295.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
930,67_mel1_ref3838732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
931,65_mel2_ref3065742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
932,66_mel2_ref1387742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
933,56_mel1_ref177659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
935,63_mel1_ref1288732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
937,56_mel2_ref167758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
938,51_mel1_ref186658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
939,52_mel1_ref221160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
940,56_mel2_ref373060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
941,54_mel2_ref228758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
943,67_mel2_ref3177752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
945,67_mel1_ref2964742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
946,510_mel1_ref272060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
947,54_mel1_ref249859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
949,52_mel2_ref294260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
950,57_mel2_ref332695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
951,63_mel1_ref1366742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
952,51_mel1_ref321060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
953,62_mel2_ref2763742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
954,65_mel2_ref3500752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
955,53_mel2_ref265759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
956,62_mel2_ref2849752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
957,51_mel2_ref339659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
958,510_mel2_ref326559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
959,51_mel2_ref245095.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
964,65_mel1_ref2074742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
965,51_mel1_ref101559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
966,69_mel2_ref1620762.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
968,64_mel2_ref3664742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
969,55_mel2_ref266758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
971,68_mel2_ref3540742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
972,54_mel2_ref274160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
973,54_mel1_ref253759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
974,64_mel2_ref2985742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
975,62_mel2_ref2778742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
976,510_mel2_ref255758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
978,67_mel2_ref3846742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
980,54_mel2_ref149859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
981,63_mel2_ref3158742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
982,62_mel2_ref3260752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
983,55_mel2_ref227558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
985,510_mel1_ref282959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
986,56_mel1_ref242959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
987,62_mel2_ref2155742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
989,52_mel1_ref353895.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
990,510_mel2_ref219160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
991,510_mel2_ref396795.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
993,62_mel2_ref3084742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
996,61_mel2_ref1593742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
998,54_mel2_ref262695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1000,57_mel1_ref290658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1001,610_mel2_ref1808752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1002,56_mel2_ref370060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1003,55_mel2_ref298758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1004,54_mel2_ref173160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1005,59_mel1_ref218160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1006,51_mel2_ref254795.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1007,51_mel1_ref189759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1008,61_mel1_ref2457742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1009,69_mel1_ref3648742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1012,65_mel2_ref3316742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1013,610_mel1_ref2699742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1014,61_mel2_ref1682742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1015,52_mel2_ref260959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1016,69_mel2_ref3209742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1017,51_mel2_ref154260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1018,510_mel1_ref112658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1019,65_mel2_ref1316742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1020,53_mel2_ref215558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1021,52_mel1_ref121160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1022,66_mel1_ref2728732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1024,53_mel1_ref152659.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1025,67_mel1_ref2588732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1026,510_mel1_ref124759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1028,56_mel1_ref161060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1029,53_mel1_ref147558.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1030,65_mel1_ref1922752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1032,53_mel1_ref187859.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1033,63_mel2_ref2582742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1034,51_mel1_ref354260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1035,58_mel2_ref324259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1036,510_mel2_ref204558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1037,67_mel1_ref2838732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1038,55_mel2_ref255558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1039,51_mel1_ref298859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1040,65_mel2_ref1430752.wav,4.0,4.0,4.0,4.0,,True,4.0,4.0
1041,58_mel1_ref333559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1042,56_mel2_ref227959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1044,58_mel2_ref112160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1045,51_mel2_ref366060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1047,56_mel2_ref144060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1048,63_mel2_ref3288732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1049,59_mel1_ref215060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1052,67_mel2_ref1393742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1053,52_mel2_ref151985.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1054,53_mel2_ref234758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1057,510_mel1_ref220658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1058,51_mel2_ref120959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1059,54_mel1_ref161858.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1062,58_mel1_ref178060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1063,68_mel2_ref1637742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1065,63_mel1_ref1158742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1067,64_mel2_ref2568742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1069,64_mel1_ref3199732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1070,57_mel2_ref176759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1072,67_mel1_ref1177752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1073,510_mel1_ref226859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1074,55_mel1_ref297885.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1076,55_mel1_ref198758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1077,58_mel1_ref335559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1078,63_mel1_ref3640752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1079,65_mel1_ref1065742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1082,55_mel2_ref348759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1084,55_mel2_ref336495.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1086,58_mel1_ref153995.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1087,57_mel1_ref208859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1088,64_mel2_ref1985742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1089,52_mel1_ref142159.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1092,69_mel1_ref3126742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1094,65_mel2_ref1983742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1097,52_mel2_ref223858.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1098,52_mel1_ref141060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1099,610_mel1_ref3373742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1100,63_mel1_ref2176742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1101,54_mel1_ref213160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1103,52_mel2_ref342159.wav,,4.0,4.0,4.0,4.0,True,4.0,4.0
1104,62_mel1_ref2828732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1105,67_mel2_ref2043752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1106,510_mel1_ref319160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1107,52_mel2_ref224159.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1108,58_mel2_ref114758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1109,59_mel1_ref137559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1110,68_mel2_ref2540742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1111,53_mel2_ref159060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1112,610_mel1_ref2403742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1113,51_mel1_ref120959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1114,510_mel1_ref223558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1115,66_mel2_ref2892752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1116,57_mel2_ref239558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1117,58_mel2_ref175685.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1118,54_mel2_ref116759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1123,52_mel1_ref352658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1126,610_mel1_ref1109742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1127,68_mel1_ref2795742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1128,63_mel1_ref1924742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1129,59_mel1_ref110459.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1131,67_mel2_ref1374742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1133,57_mel2_ref305758.wav,4.0,4.0,4.0,4.0,,True,4.0,4.0
1135,52_mel1_ref145859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1136,54_mel2_ref214060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1137,66_mel1_ref1534742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1138,68_mel2_ref1199742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1139,56_mel2_ref212859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1140,63_mel1_ref1572742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1142,63_mel2_ref3029742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1143,58_mel1_ref255259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1145,66_mel1_ref3735742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1146,62_mel2_ref2407742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1147,58_mel2_ref197859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1148,53_mel2_ref365759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1149,58_mel2_ref314758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1150,53_mel1_ref156758.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1152,510_mel2_ref324759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1153,510_mel2_ref226859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1157,66_mel1_ref3702742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1159,63_mel2_ref3538742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1160,68_mel2_ref3910742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1161,57_mel1_ref177658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1162,51_mel2_ref127160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1163,66_mel2_ref1038732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1164,64_mel2_ref2453742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1165,69_mel2_ref1426742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1167,57_mel2_ref204259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1168,53_mel1_ref165759.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1169,51_mel2_ref145095.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1173,66_mel1_ref3873742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1174,57_mel1_ref242659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1175,62_mel2_ref1778742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1176,58_mel2_ref135559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1179,52_mel1_ref281659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1180,69_mel1_ref3132742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1181,52_mel2_ref141958.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1182,56_mel2_ref255559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1184,54_mel2_ref283060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1186,63_mel2_ref3203742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1188,63_mel1_ref1946742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1191,52_mel2_ref257160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1193,51_mel2_ref133859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1194,52_mel2_ref192658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1195,63_mel2_ref3382742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1197,66_mel1_ref1892752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1198,63_mel2_ref1304742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1199,66_mel2_ref1934742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1200,66_mel2_ref1806742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1202,67_mel2_ref3184752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1203,510_mel1_ref319060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1204,69_mel1_ref1126742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1205,61_mel2_ref2682742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1206,51_mel1_ref158059.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1207,65_mel1_ref2840752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1209,54_mel2_ref240160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1210,51_mel2_ref272695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1211,54_mel2_ref161858.wav,,4.0,4.0,,4.0,True,4.0,4.0
1213,57_mel2_ref339558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1214,67_mel1_ref1019732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1215,67_mel2_ref1952752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1216,67_mel2_ref2588732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1217,52_mel1_ref346759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1219,51_mel2_ref108959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1220,69_mel1_ref2207742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1222,63_mel1_ref2640752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1223,57_mel1_ref115160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1225,52_mel1_ref164685.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1226,54_mel2_ref247559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1227,68_mel1_ref3009742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1228,55_mel1_ref236495.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1229,62_mel2_ref1458732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1230,61_mel1_ref2450742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1231,54_mel1_ref273160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
